col_0,col_1,col_2,col_3,col_4
qfz,219,vqgm,2248,472
nyd,1324,jgms,73,3501
pfj,700,wmlg,2498,882
xpa,284,rabo,1564,4233
jwg,2319,fwad,2598,1548
raj,78,nrzf,1573,746
ijm,899,exwe,2299,3044
zny,420,dnex,1067,2134
zsz,2228,jydw,376,3675
spo,669,btvc,396,2068
zsg,1081,ujmr,1879,4017
jer,2078,iifl,1937,3919
otr,1218,qjgf,1387,1237
obx,1043,wulb,2650,1347
jta,1865,uqou,1659,1528
leg,282,pxir,905,1716
lng,1006,aopz,3157,255
rrm,2499,iuwh,3044,3984
skh,1721,cith,1125,3740
bvv,1070,nipl,211,2959
hob,1893,tbor,1297,31
ucy,274,dqyq,292,4613
hgr,713,bhzb,2551,2498
kvv,1725,folb,698,382
qpp,2116,dmpw,2178,649
vna,1746,ypur,1142,1910
qyw,1994,dpex,2978,3317
zrt,678,tpot,2860,1157
lib,339,zkfa,1284,1547
bho,656,pupu,892,3261
yrt,2444,bsjp,2507,2519
auo,443,gbol,173,2492
nsk,2234,pivm,3072,2351
vjh,2388,tlvj,2163,4397
mpe,1732,mxzg,2510,4388
cgk,2128,wchh,663,1555
vlk,1864,nvxg,2520,4858
amc,1654,oute,2791,4664
wlb,1427,koqh,1994,3106
hhy,1330,aonn,358,329
qha,1070,wofg,1533,2365
hvu,396,hdqh,1598,3212
ghm,413,cstl,1310,1383
bbo,1535,mbdf,253,3676
vny,1553,uymb,3137,826
iap,2045,hvup,2099,278
umr,802,oywa,2099,1928
nnq,1504,rccd,1395,2895
vtd,1627,lvjy,3125,3591
rry,324,voxw,2082,2483
eci,306,ukeb,2194,744
qli,557,qjjy,538,3412
jvh,1563,bppk,891,1917
tud,1154,srrc,2824,1638
hbe,1201,yufv,3091,1252
yxa,2138,xwic,1397,3214
ybr,1552,ocqn,1421,259
tzx,1609,rvfm,2132,999
wwv,1941,izvc,2575,1292
toj,1825,lnxn,1672,293
ycj,2468,lvto,1246,1636
dhv,557,dtbm,2351,4843
dwz,188,cthd,1202,4920
ira,691,uyes,1053,3435
mjv,1330,fwad,116,2749
emx,1598,tmbd,828,4811
igw,1367,elyc,164,714
hqn,882,alyn,2962,46
cit,1558,cuyz,817,4126
pci,1038,ufxs,84,4896
olr,258,rmhf,317,2799
anf,927,fqrh,1341,299
weq,2207,lech,2141,2794
hjq,904,kvhk,2488,3129
koz,988,zkbu,1619,3473
ghp,126,sxdn,534,4704
tur,97,cagh,1956,3555
pkf,655,yftm,2354,1009
uxn,295,crdb,1474,2335
nay,1681,mftc,2338,3183
iwl,385,bcsk,1422,2228
ywl,2017,aquk,912,3054
zst,49,vplf,2857,1038
ycy,1009,ebey,2145,1872
uvx,677,swfv,172,1178
ehu,2119,vmdm,2403,2832
wzd,2431,pljd,2647,2638
jam,473,mixn,3144,2531
xwh,742,uzbk,2151,387
qfk,1966,hdjx,3054,4861
hhp,114,zrsz,8,945
jzb,620,lgbb,1969,2412
gny,936,bgjs,2308,1412
lbt,2354,zwtl,3289,1156
oze,1530,jbyb,2495,3467
awz,1189,etub,3245,2125
otm,1480,ccpo,132,197
ntx,237,xjrh,1247,2598
eqr,2097,whnm,154,4455
dll,1879,xhuv,710,3383
szs,2165,zmdc,57,3839
aqw,307,vyhz,2809,3354
wjx,1943,jmhl,2104,196
eod,992,cnfo,2837,1657
oog,1522,djrg,2718,2402
jsd,436,wrcx,3328,2926
pta,1010,xnwt,428,3745
imy,2384,qqkj,2651,1418
ata,449,zekw,2862,2206
xjp,1934,ecob,2539,3262
yae,643,yuyl,137,1311
lno,1618,frsj,882,1213
pkr,1253,sxqr,2720,3945
nlt,1840,tuey,2732,1680
kbb,1865,jqpk,420,1450
cjc,929,jcoq,805,1384
brh,303,qani,3224,2618
roe,885,wwup,2414,267
bwg,148,vtql,2473,4601
ywc,809,ihzv,156,4178
viq,701,tjmj,901,1976
mjv,348,axra,136,1250
bvi,77,plim,3315,216
xvr,224,qaqz,2459,1437
qkb,207,wzzk,161,2945
gnx,1280,grhi,1232,1350
agb,1373,xodr,2220,1889
tjk,235,bprn,189,3264
dtq,396,ngnb,315,672
imy,922,gnsw,1762,2044
eve,269,kfyi,2541,4407
vci,1765,azhc,79,4909
cqz,1516,xrdo,2189,3614
kqy,510,idln,2257,2845
auz,391,ikmx,428,3686
xxj,2395,vqlv,284,379
dyh,2203,ipsw,1210,4337
dva,2470,mfju,342,2681
jfr,1644,szep,477,3618
zhd,2388,lrne,1390,2545
hda,1058,alxf,1007,38
tif,202,cujb,1395,512
nqz,2214,znui,2480,247
ive,78,tbze,1656,4096
nln,1808,kvcp,1706,2682
qvu,957,xfyc,2853,3712
xkz,2412,ulsu,367,4193
jvm,2283,axqg,1725,1976
kmt,1988,yurh,1258,1869
rlx,1130,kgqz,2018,1986
cpv,2314,hpak,2734,3418
oju,68,enjo,2052,2245
uck,171,pezn,1371,910
xan,323,zcht,1116,1199
lmq,1520,pgiv,1062,1171
zrt,187,zhbn,234,2962
oze,1187,oszl,1235,1638
jwy,1504,zqqi,2310,4195
ede,397,vybq,2064,1560
kop,1552,ryvs,2154,2685
xnw,818,zdkf,1625,1160
zxq,165,xggm,2610,4836
nui,476,lhbe,51,2629
qmm,389,bggz,843,4147
gpi,1070,djan,1232,2282
xfy,426,wivp,1061,2754
wtp,2024,bajn,522,4359
rhz,97,yvrj,1143,1100
cuy,2482,jdjm,2434,2867
nzr,891,fqpa,2429,706
qam,1581,rspy,1915,3745
dll,2322,zvxs,419,3429
owp,730,ufmd,3237,2904
set,143,slpx,2539,1526
isd,432,iuiz,428,4405
lgh,648,tlnn,889,729
gho,766,mkgz,1930,2123
qik,1417,rmkn,1147,1904
yhl,2024,foqm,312,859
hsq,1790,xuqj,1753,1538
wfr,788,rbzj,2316,2636
tye,1720,dshl,921,2350
uet,1267,cbzp,2639,4109
oav,2,yzbh,651,4789
hsi,1088,qqoj,1361,2160
mkt,2294,ukhj,2742,4517
gzc,2161,ldld,2843,227
fja,770,cftj,294,1863
vov,682,cneq,3069,4143
wqq,1572,hdbk,2249,2605
hdz,2203,umal,399,1009
sfm,1313,bjij,25,1400
plz,1208,prah,865,2514
qpq,1993,fbej,1892,570
oqx,3,nhkx,2911,3755
ata,2385,ygve,2033,4150
zcs,415,szvx,1670,3354
gyz,946,vqmj,1831,67
qvx,1761,xmla,2038,671
ckp,2487,xlup,3095,2226
iql,2430,hpol,3081,2495
jpv,415,njvs,1986,2262
dfe,615,ivke,1450,135
etr,869,sodx,3140,443
ibu,2120,lbpe,1145,1676
cie,2103,eosb,3055,3136
sts,1451,txrh,3140,3156
nkp,2133,pngw,71,2224
owt,2451,uqou,3280,45
dsm,837,tuew,1010,2209
hpa,218,fgjw,956,1114
trm,2123,sdqo,1902,1139
xkh,2407,ekxj,1451,1903
ybh,1216,extf,2661,2361
btp,1895,ohta,2859,1676
ntk,166,xtyy,1181,1026
uzp,1719,mebm,145,2602
fve,1689,vyfl,1377,1239
otl,1994,edsl,1797,1732
sah,409,sdqn,2944,2914
ojb,1016,lhei,327,1118
alm,1551,fuib,3187,4470
oxj,1398,mabs,399,1662
xar,2077,ytqk,2681,2255
afj,1307,asna,268,2667
cel,279,jzsk,2592,3225
wvt,433,ypbi,254,1456
hjm,286,gjud,2887,1239
ooc,1980,xtqg,3323,333
yhb,2121,vxim,2850,4999
etv,547,rulz,1328,3391
gam,243,qwat,2373,2078
pka,2029,rmlm,2743,178
okh,1898,uekb,2071,4850
fjb,1719,bfwi,1827,3109
zhh,2004,ozpa,303,4364
tcs,448,qeug,960,2430
tei,1519,yibd,3299,3317
hcw,1977,czjb,1736,3927
vmm,1195,gmba,1672,4460
vly,2491,wbci,1531,2905
igl,450,cblu,669,3272
yia,1431,ewce,3090,1611
jmb,312,rbqx,880,1847
nvo,2257,cmml,2926,2403
pel,1866,ewbv,3189,2250
dfp,1878,fjjr,2222,3356
wrm,2348,zcax,449,3907
fem,708,vdlj,637,3153
wmg,1638,ydoz,2961,2549
tbe,371,jkgi,1473,2992
sbt,157,xohc,644,2275
zlc,1968,xgob,2735,433
etg,394,oeba,2087,4782
rry,1932,qcmo,900,1544
ojc,634,xueo,190,734
aza,172,kqqx,3162,3800
ldh,80,onpz,2557,4118
qod,1163,vvhb,285,4981
bbe,1870,oexu,1972,3508
jwu,2233,sucn,2417,1081
jua,1588,jaej,2595,566
cpo,991,bsii,3152,4694
ljq,2301,wtrm,2716,3389
ixu,2484,ekxt,1999,1579
uun,1183,psrt,2121,2289
goj,2099,ejri,174,489
vof,1812,wybm,1166,2196
bvp,1276,dpwy,2454,1858
fnf,1857,yvii,2195,3623
hzz,1472,wyde,923,4580
yff,1202,tedp,2390,832
jyl,1200,bbbd,1365,3595
hgc,1771,kyet,830,4757
yzz,188,dubx,1130,2437
ndn,1996,flcr,156,3106
cnr,2389,mmqr,1700,4177
ekv,1184,qkkn,238,1181
lem,1191,zzki,163,161
nsr,1013,mmji,1810,4183
qib,1050,hxsf,2299,359
eer,1231,rmuy,831,4234
nvv,1381,nmrh,994,1213
hwu,1749,whwl,2514,3921
ssg,2362,tkkp,2800,3193
nwr,148,efnh,135,542
gxd,70,jduk,163,4049
xlx,540,hpkl,2109,295
yoo,2230,wbci,1870,1673
mfb,522,mznc,2583,2417
urz,1086,wldq,2618,4800
caf,2464,blsf,535,4055
ick,41,luzc,560,4031
jke,2204,milq,2247,2543
qwr,188,lzvr,1648,1369
ggn,1336,noup,177,3788
gfu,1882,nkxx,1919,2748
taw,1855,scnt,1633,2642
mgs,738,jtze,3217,4198
wsq,1129,prth,2207,78
rux,1492,ggdt,814,1070
mdz,391,ulam,2831,1023
cru,2082,xpbe,2596,1673
cru,2318,sfem,992,3614
piq,520,pwju,855,1399
wwh,1415,nbne,1227,3305
qdu,1248,mwmz,1952,4612
vnq,740,ecaj,1303,1806
hyd,1822,qbfa,1227,4523
pwe,1224,rmkn,916,4907
qgv,1105,dvdr,546,1680
tpl,346,cohn,3208,3644
hlj,1742,gdql,2819,1661
vov,2402,ixaa,405,3281
yid,1451,cbgv,528,2020
hik,362,bekj,1373,4848
wvh,2130,cfre,917,486
feg,889,okxn,1629,1638
fyp,1045,lsxz,1299,3097
zgw,1787,ahnl,2534,4758
naq,622,znji,873,1680
mgs,1184,lpyt,2626,2062
olo,442,oylp,2333,1433
upm,2328,gpte,2519,1317
uch,416,ciky,2891,227
hto,1040,rjnq,1626,3317
mvl,686,lzpq,3195,2093
mtb,1631,deyf,2571,3613
afv,1025,ramj,2348,404
edp,2230,cqbc,686,3034
qkb,386,vdxc,259,4242
kbb,1838,udzp,913,3353
xdx,274,ospi,3048,3087
dcj,804,uubh,295,3260
pok,2224,dire,1000,2337
fdb,337,shfo,1435,1445
eqp,2083,ytqk,345,2561
vqj,1981,qgrw,230,2458
tws,1482,nkve,568,602
zbl,1791,eqmx,2817,2873
eht,2115,zlor,3132,3057
qwl,340,shzn,947,4324
cjp,1773,kogu,1191,4504
uwq,1772,fujm,2985,2034
zlc,264,dbba,201,4772
sqp,1078,wrbm,3171,803
vuy,2073,xasa,154,3235
aqu,1170,hvcj,3124,4350
vun,2474,elgl,1718,4922
mfi,387,ryep,1182,1611
oka,2243,ztho,348,2853
lfv,305,btdd,2755,3837
pkc,342,poqe,3213,2120
ufh,1721,qbgh,352,3791
ubi,857,hzet,165,4486
xov,755,ewxs,1403,3660
yqy,262,gunn,617,4592
jsv,688,yhsq,1331,3589
gzw,1074,vysz,195,2693
drd,2487,delw,3308,1972
qsl,388,chsl,1970,2913
uad,581,qwda,2314,2100
azm,1063,xhzu,2367,1919
rhu,449,ysqf,2,2824
lmy,765,braw,1565,2160
szg,618,uamk,800,4038
mua,579,narx,3241,1837
uji,723,qdgb,1969,1138
vxr,1739,unxy,2702,1978
xcg,1637,qfap,405,2109
bgf,1756,chex,1854,3833
kuw,1203,uahk,3102,2916
kwa,1925,boxf,213,4438
vxu,235,qvig,2122,1861
ldh,266,rxfv,194,2017
rof,858,kssy,1884,3505
icj,468,emll,2762,2263
bsh,1566,jjfm,2796,3107
luz,1792,invr,2613,2454
nru,448,bryf,1486,2404
lgn,1366,osjc,1605,4237
ogl,731,xgmb,157,873
kgf,38,foln,1063,1528
noa,1680,meca,1806,4182
mpz,820,ixka,2505,3394
lzv,2457,xtez,2369,1494
lef,859,qofp,374,4686
gtq,614,oxcg,2271,2085
etj,2435,vcsb,1295,2177
uib,1368,ekoa,49,2711
rfb,1790,qelb,1952,3657
hzr,1367,foef,2630,1390
rtn,818,wrki,1642,3755
ybd,2491,wcfy,2619,716
iwp,2024,kivz,2171,3420
ukm,1454,jzel,1432,4408
vzw,224,shhn,1463,2717
krm,2385,ycml,2918,1167
omo,2481,nyfv,2320,4737
uzw,427,aknk,2546,1967
heo,618,djpb,2106,4343
chd,2476,mmqr,265,59
gpv,760,fatu,1361,2335
qxw,927,ahzl,640,495
ibu,556,fkjw,2593,2973
ori,1233,buoj,1321,3207
uhp,1979,owiy,1705,3817
pdu,2008,ukpu,1665,2539
ldm,441,ggqq,2392,96
uol,1913,eutr,1581,3218
iwm,1036,eqrz,1318,3992
lmg,2412,zkbu,2863,1370
itr,1779,kuoe,3016,4023
wnw,2341,anmu,1753,1362
dbt,265,ogqb,773,2557
fvx,2182,pujv,3051,2543
yrw,2272,xjle,1561,3622
uyg,620,rkjd,2186,4601
hbs,215,srrc,3118,1836
mth,682,ocqn,3045,2972
tvn,1081,utjo,349,2296
emb,840,ozzk,3002,3371
rid,886,wsma,1864,342
jet,1950,xmuh,1846,1816
thg,2258,apvp,1759,1989
iir,1130,kplp,2051,2303
icx,1670,yyye,3264,1459
gvo,2097,qfqp,2989,2222
hiv,1578,uqnx,1568,4747
kfk,1769,fbym,1369,953
fpp,2455,dqyt,3228,1
lak,882,jysm,406,4003
nfa,328,viqa,264,4475
anu,673,otai,3139,2507
qpw,490,gtdu,435,90
dlc,1591,ghed,450,929
tuc,1821,ybvv,356,1045
umv,1237,pkzo,1173,3223
ayj,1438,bcgw,945,4502
ihp,1169,efpl,3077,4247
oei,1315,wvmh,2190,4420
zzn,690,ovrp,407,4198
agf,1887,xwbj,1130,3529
xep,1872,hlhr,967,4053
bpv,23,snwt,856,4843
caf,1193,puoq,2849,568
nlr,1286,mtnw,2694,2045
dmy,395,qvjy,2534,4621
icv,196,ymdu,1988,4105
rir,1728,nbna,943,2251
otr,778,idnk,2602,243
xdr,1976,uofk,1848,4996
esl,691,ozwp,1184,2665
udb,1470,txul,2634,4658
wzc,216,dktj,773,2885
vyl,498,tvsk,357,3429
idw,983,hflb,2058,2461
ivz,1396,zzjh,2513,1201
fbq,1037,fcdl,419,4815
oou,945,buqm,1866,693
cqz,1283,fqkn,3248,3693
vmm,1642,jxys,3178,1596
xso,1173,jstg,2940,4025
nko,1874,gvaf,3082,2561
qql,812,kpca,3130,4520
gsy,61,bgdf,2907,4388
zwu,1301,vvbj,1568,4142
dkj,720,fxjs,2338,749
jwu,123,ufca,840,591
gdg,2021,lvde,736,1496
tmu,1930,exzo,693,1755
bst,2371,opxy,1055,4445
fgc,129,kqqx,468,2643
gho,1876,lqtt,780,2067
lhc,2115,dulo,3139,3459
had,2050,gwqv,2823,2423
ibr,481,pens,728,3009
wun,1949,aasa,817,1471
xbs,2497,mymm,1856,3345
xeh,1174,rnvr,1727,4250
frs,2379,ezlf,733,2118
fen,339,aqdd,1903,1593
qlj,1475,gdqz,2418,4890
fbq,2339,hmrb,988,1030
hty,1758,dktj,1199,4613
vmi,445,dwmo,364,4600
vqy,1688,ukbv,2851,2146
ojn,1660,uiyb,2295,3391
lfa,1406,fxkc,2635,2936
yjw,538,cdqy,940,4297
cpd,1709,xrdg,2124,2611
xyl,234,lhbe,708,1743
pbo,1114,nrzf,3297,3895
iuz,679,dtpo,883,3792
uzq,472,mayf,3167,4119
bla,2135,leki,1643,1083
mqv,1815,ejbp,1493,2371
plf,634,hoop,2496,983
ijl,1943,cewd,2038,965
fdg,2415,jtee,511,1808
vfo,1280,wgsd,2623,2888
beo,1454,jljk,1084,3055
jed,1376,fgdh,2093,610
yau,984,pgaq,2910,1044
mfc,1383,evwa,1958,453
oep,1261,gccs,3194,1911
afw,2441,pphc,326,2692
fjj,212,klwt,3277,4657
cfs,1736,zzry,2265,2106
msi,1221,yzic,3130,335
kvz,1443,hnlp,2127,1643
uwk,2345,tifq,124,2396
vyj,554,mrqa,1406,4825
ain,1276,xsdx,2891,4522
fwc,2,hzbn,1766,4211
soq,2431,ytqk,1853,3610
xiv,1308,gxmc,3318,4910
zch,1983,jszs,1952,1691
lua,680,nldb,2122,1582
xad,614,eshq,795,873
bvb,295,fagk,1600,1766
umh,1896,ipdz,1009,4438
ipc,1657,higd,2411,772
ifq,199,lttj,28,1571
plf,1231,rxfv,2282,4490
ssk,2223,mrug,3085,4439
fmk,1183,htbg,1193,1159
vmx,432,pwju,2203,3282
aih,2072,gvic,3255,547
lyg,182,bmnj,1000,56
yqy,2026,ilor,2597,3293
ybk,2370,acra,1193,1635
dcx,2016,kxvc,2802,4700
oju,1256,bhwn,1113,2439
gju,965,rpjm,2396,301
eha,2290,cntp,440,1263
ppo,1862,imwc,1774,1622
xsd,703,fnnf,1871,2452
ene,888,ukpu,127,4960
ftc,377,wfyo,2681,1057
czh,2171,baor,2889,2413
gdt,572,qray,751,629
lrg,1317,ywwu,1792,3782
roy,111,fejo,2268,2126
bzc,883,prkw,1768,3157
yfp,2188,ngpo,2086,3171
mpw,180,umyw,1358,2059
cnj,645,fnmh,590,2162
lru,1135,ftbf,1409,3986
qwr,1475,tlkk,2062,2963
tkw,1890,qmhd,654,3894
owf,906,qmwv,2395,4935
qqs,2443,bgvy,502,3772
hzz,325,xyxi,1514,4063
nse,466,jhgj,256,2302
oyu,1820,ssfy,2019,1186
icv,563,zjof,943,4961
afj,1779,hcdr,2548,1533
csj,2409,rhrk,2437,4564
lyz,1,vsni,802,4304
qrd,516,drov,1770,1212
oxk,1968,bgrq,2934,858
ptv,182,xlgb,539,982
gjb,275,brme,905,111
xbt,1658,yuwl,580,139
zmt,1297,kqfj,1118,2848
xev,491,txul,755,2974
nba,366,acls,159,2425
lpt,1250,vtxh,238,2641
nvf,1890,rify,1000,3161
tan,265,lcmz,2775,82
yfe,413,fatu,1357,3725
oqu,810,tywq,3324,1735
tfc,1614,oynf,476,1839
gzz,1258,wwpk,50,2453
xlf,1169,hvfe,368,3557
dph,1243,ybow,82,4237
elg,754,jlam,46,3089
uco,2007,mftc,67,4060
xfb,2136,qknf,856,3471
msg,2156,iper,2809,4731
grl,896,ealb,85,3852
nld,1550,dpvb,1975,746
ite,1145,edma,2610,3832
lkw,614,khli,2349,4744
bva,2437,aopu,2618,441
hrw,1288,asea,844,3368
kzr,1188,jhnm,2900,2024
ejh,2028,yueb,2372,70
kzd,1698,upxx,2850,4226
gdm,1797,oepk,1397,4675
rpj,822,gftd,461,519
qud,888,begr,2215,3647
mad,9,rubc,3153,4438
mof,1557,pskx,1606,2005
tni,2209,siew,150,645
lbl,542,jhho,859,1166
uvx,290,yzhb,2545,483
exb,2164,cmjh,1612,17
eyz,861,oylp,752,2066
lma,1474,jgjg,339,1481
wnm,1904,hhus,1401,1127
xzz,1728,rapq,739,85
tkw,2429,ekle,3317,554
peq,1829,prkc,15,658
phj,980,oanp,1524,1106
jzs,2000,wewi,1677,4784
tzn,153,bufq,1324,2363
nmy,489,dubd,1333,218
sdi,1269,flwk,1596,3279
ryg,1235,fkpz,1467,1637
dhv,2203,nfft,229,781
pro,1346,eegz,566,3646
wvr,542,gfvn,2179,2156
cgk,753,axll,224,4091
xfn,400,ktbn,463,1156
amh,107,ncsz,2882,696
tjq,2009,fbke,1200,1887
vtt,34,pphc,1199,389
mrj,2229,tcmm,1383,2777
hda,2367,ubsy,1046,2048
jqx,2096,hgjk,2339,768
tiq,1774,kaym,1078,4718
rfa,2361,ormd,1989,11
nnh,715,qgrv,3241,2448
zdm,154,cfsu,1688,716
hjm,2130,ftoj,2825,4224
yre,34,anci,1384,352
yeb,306,esgi,2194,4416
afj,2181,mkfw,2819,4985
lbs,781,wxnz,2612,582
oqr,451,frsc,1759,384
tln,2197,eboz,2289,4329
kof,1849,xynl,86,602
izs,2423,nalo,2117,3871
eqp,2208,owix,1596,773
kki,271,lgpz,1567,2997
oce,1144,fcsr,399,3770
bpo,2285,jwpw,1688,4252
cqa,746,xltv,2443,605
oyl,1937,kipa,2723,3647
oyc,173,kiiq,3097,2643
bsj,2053,xhjf,2594,3587
rgp,323,mrin,933,2854
jvs,244,qahk,579,2471
yvy,394,ygqp,1845,2270
shl,87,wtyw,1145,4052
jhl,1411,nlow,511,3512
pkm,1649,htdz,2021,4708
ucf,2469,wdik,696,4027
nma,1689,bygm,2968,3581
woz,1543,saah,1657,3121
yqz,2206,datl,2256,4438
pmb,2017,jdjo,975,517
xci,2377,eipe,91,259
shd,2054,ladx,1240,1535
azc,767,ekxt,2403,3050
klf,1119,pigq,2711,1339
vgy,1560,btco,726,2745
vxq,545,bgjs,3094,2869
egw,610,odwq,3298,737
dcn,509,lmui,3300,282
zcn,1222,upbo,1408,4702
oaw,53,fwqv,1810,1198
rto,543,qubc,2959,309
emo,1665,pqwc,1982,4281
qru,390,hhee,2970,3525
byl,1942,yrpl,826,4984
ibf,2323,wjde,1707,2429
nty,2187,roqr,3258,128
thl,804,ncwy,863,3057
mwz,1194,qrtv,2649,2603
zti,1519,rvgr,1169,774
yqm,1642,lonr,1523,4013
plc,1399,tycn,1481,1458
chc,237,rkgz,416,3848
yid,1002,evmg,620,842
fyr,1457,qvab,1589,3173
kqo,2176,wpzb,2848,3316
dys,1990,yuup,3057,3364
crk,957,dzun,2991,684
ckl,2430,yzsc,136,3722
fvn,2384,ptul,2455,738
cej,223,swui,3285,4504
osr,1546,vurn,2698,3964
rgl,530,lrjx,2472,2257
cfv,1249,psma,1026,178
xbo,920,wvym,410,3238
apa,1640,mxad,1176,2252
jmk,576,dduq,2536,685
ymp,684,kogu,2344,2704
ipp,1547,htbg,1644,289
aqu,970,ovxd,2103,3614
idc,1758,rhrk,1321,1048
gdm,673,mgzi,30,2169
lzs,187,oblx,28,256
ztn,1381,axtp,1848,3636
duk,1421,kcji,2426,2456
jsj,265,ydip,871,4559
rmz,2326,xfsa,1150,3504
dxv,2105,pfff,1099,2145
uyo,159,taap,2970,3865
trj,2428,njlk,1196,2039
jkh,2108,vuwv,2736,3731
swe,1291,tvcj,106,632
olg,1249,cbfe,2489,2823
vbk,2357,btid,2417,1427
byf,872,azdr,199,816
gcf,297,mqye,671,2975
cmo,2038,cyhl,430,4304
bse,1249,oyrv,1870,1782
pix,2307,szzk,2962,931
boq,346,itge,2281,3863
coq,2491,zxei,1414,1687
yvj,2204,hbkg,2200,4955
arx,1875,zzyc,1409,4651
tto,911,pctd,1273,1906
jjy,1082,encj,1500,4557
hsd,1118,eiwh,1897,166
yfd,1051,eshq,1070,1755
hfk,178,papz,2076,3216
yjg,200,zzki,1007,3334
alz,925,gkvb,1149,2471
wse,1435,gzre,1555,3994
uoy,2452,iohj,1648,3594
ncq,2111,jcjk,2773,4436
ybw,511,ghqa,2498,4737
rkz,1265,pyre,1611,2724
adp,668,aoyh,752,1696
cst,468,prbf,1817,3323
ymj,926,kwls,942,1603
ofs,1246,fvoj,1457,4530
nub,2134,rlxi,2297,3176
ajc,59,mqne,2169,2795
hxh,264,wagb,2255,825
yhd,2188,dduq,1623,1371
sez,1256,hizc,388,4396
zrj,312,qwmc,1707,3487
gja,707,ghzc,2308,4632
tnp,2359,dseg,281,2177
jvs,14,prbc,1473,3148
czh,269,qmok,1330,3091
oka,156,vtuw,2484,1460
fgk,2417,fgsy,3009,1646
ddz,1394,dltx,3169,4946
rqw,1362,btsd,660,3531
myj,1734,noza,1231,2133
giq,2296,mwxx,309,2281
yqm,129,qstd,589,1595
nei,1064,sfbk,1403,123
qkq,1972,sris,1007,2585
pqs,599,vyzl,2061,4808
vad,1062,qdfg,1609,3313
gwg,1096,wrra,2668,271
qnu,1433,iftb,2829,4079
tiz,1261,jvdb,1033,2985
mqp,2137,ccro,1339,2561
otr,1321,lonr,334,1849
bch,132,ihxa,2657,3705
gfq,1383,tquc,2903,250
srt,533,pkpp,1170,12
puk,1557,hbsb,2217,3724
lvb,1748,hick,95,2965
jbh,1689,fljo,773,178
gnq,316,narx,915,2118
foy,51,xrhs,2456,4741
gms,2473,tebz,2397,1112
lud,1372,opjr,129,141
ogm,335,mmze,1929,894
bpc,1997,exwe,1899,4835
rxq,2220,jtgc,781,1721
dwd,1266,nmsb,2968,1831
uab,1002,gzyc,2649,4241
qbq,2256,qdga,622,4468
vdt,641,sola,2201,1788
tbd,495,ynaq,541,3310
slc,1399,okau,2324,1478
opk,2289,trvf,3265,490
zss,1178,lpye,1862,4644
alm,522,hbqy,1284,2139
mnb,1661,kkaz,1084,948
xvt,1326,hukj,1507,2055
iye,1911,hayp,2018,3265
kny,1289,ezjj,1693,4368
zoj,122,uebb,1075,4485
qyw,191,axze,1340,3680
xlx,1458,ppqw,2008,527
mby,1269,keaj,1159,3271
eee,1798,tvpm,162,1121
jni,1772,nulr,2597,1809
tuw,2375,tywq,37,3811
iws,14,wcow,1215,1650
ywc,1566,cghm,3288,1213
kcf,2114,hdlr,760,3691
oqg,728,fmqo,2138,2074
ayz,1407,ggty,2588,1105
gki,2375,ivci,1397,1154
bos,15,ikrg,677,3417
eks,135,ynka,1492,3851
ipc,512,xewh,148,2947
ezz,1026,qfbh,2889,2232
zrc,179,awpv,1518,1163
khl,2090,osel,226,423
xqb,931,alar,802,2930
gmx,594,obqt,2016,4011
yza,66,rmhf,71,2115
wmu,1670,rlzr,1482,2021
pnz,809,ywdz,2086,1487
btj,435,kack,2591,3659
osh,921,ubbi,728,1548
idb,881,mvcd,17,4697
weq,2449,yqal,1633,3023
cuq,737,mjhe,385,628
jyg,1406,nhhl,1206,1440
pwf,1666,yffu,578,694
fnb,1869,kmjw,2423,1091
bys,409,xivv,2,2867
giv,783,jydw,1920,2681
tmy,2471,szlr,848,1508
byp,2438,wbsh,1171,1185
dpj,2227,ebgr,74,2602
txg,232,bzaf,2193,54
ged,2318,ahmm,272,2329
ceb,11,dggm,2780,733
iep,59,ttgz,1513,1724
olq,2047,eybj,614,4089
wvh,666,mpbx,781,593
igx,732,blxu,3130,4896
lfl,1275,zoam,34,4717
ojn,400,jwpw,2411,287
mwz,593,ckpk,1490,4813
zgq,514,fnzu,1981,3528
xbt,2047,noqj,504,4413
gtc,782,ujgs,2640,1975
mta,1155,enxd,3084,1556
zks,2062,trqu,1016,2020
kwa,349,bkst,1844,78
tci,1828,qfnl,1388,696
lzy,73,bozk,3123,4248
cxh,687,hybx,1923,733
whl,1012,opbd,429,2419
wku,2099,hoan,194,4206
uco,247,tqgh,2736,1318
nai,1494,rhws,2710,1176
ifc,2411,ipxx,352,1346
cik,1446,plrn,2452,3767
sdo,1163,coae,2923,3876
nnw,228,bdhu,1390,2962
avz,2229,iqen,3212,1163
jkv,1880,svom,3319,2451
mut,1207,ghnr,28,1296
pjf,669,cyjy,2035,2371
wej,1939,ixie,1782,218
rcl,1754,djrg,1233,2507
aee,165,ullo,2907,4670
vfw,1033,blps,1374,2001
ukg,586,tjkz,3088,1099
tcy,1596,aiqy,423,2974
mqn,906,leku,2562,781
wuu,1459,iohj,2862,2926
gfn,1910,yffu,2207,3055
utq,1662,eest,2267,1559
aay,2362,lwds,2404,307
ojl,356,iurv,230,1184
ukm,436,dubd,2508,4358
tsc,2237,ydip,1228,772
evf,1697,imsz,320,2227
kil,1985,rmif,2818,3428
tty,564,tvpm,3314,4845
cev,1525,vzkm,1540,2488
ghp,30,dyex,928,4647
